,user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
221,7.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,41.0,0.5242070729712998,1.0,borderline smote
222,35.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,1208.0,0.5126479905851273,1.0,borderline smote
223,37.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,0.5229734559332808,1.0,borderline smote
224,14.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,25.0,0.5161240542331327,1.0,borderline smote
225,14.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,13.0,0.5154729609524058,1.0,borderline smote
226,30.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,27.0,0.5303899672264144,1.0,borderline smote
227,37.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.5241818170778338,1.0,borderline smote
228,33.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,2.0,-1.285250941525118,1.0,borderline smote
229,37.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,13.0,0.0,19.0,0.5382988184784528,1.0,borderline smote
230,31.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,10.0,0.0,4.0,0.5180129365251187,1.0,borderline smote
231,20.0,1.0,1.0,0.0,0.0,5.0,12.0,1.0,7.0,0.0,11.0,-0.0368695805147043,1.0,borderline smote
232,37.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,12.0,0.0,22.0,0.5382977362335072,1.0,borderline smote
233,32.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,21.0,-1.2310532758995714,1.0,borderline smote
234,34.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,24.0,0.5357910147661752,1.0,borderline smote
235,18.0,1.0,1.0,0.0,0.0,4.0,12.0,1.0,7.0,0.0,15.0,0.5124020504270917,1.0,borderline smote
236,27.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,11.0,0.0,16.0,-1.4800454117115325,1.0,borderline smote
237,25.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,16.0,-1.049511050211188,1.0,borderline smote
238,20.0,1.0,1.0,0.0,0.0,11.0,12.0,0.0,11.0,0.0,4.0,-1.5774994025612,1.0,borderline smote
239,27.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,11.0,0.0,16.0,-1.4690839638865336,1.0,borderline smote
240,31.0,1.0,1.0,0.0,0.0,11.0,12.0,11.0,8.0,0.0,1718.0,0.5350013031783406,1.0,borderline smote
241,24.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,9.0,0.0,220.0,0.5246459736524127,1.0,borderline smote
242,12.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,12.0,0.5184495518872877,1.0,borderline smote
243,25.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,25.0,-1.4758228450059936,1.0,borderline smote
244,36.0,1.0,1.0,0.0,0.0,2.0,6.0,3.0,8.0,0.0,1397.0,0.5144379161534209,1.0,borderline smote
245,4.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,12.0,0.0,7.0,-0.2419035347987796,1.0,borderline smote
246,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,0.5365844191123749,1.0,borderline smote
247,27.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,9.0,0.0,3.0,-1.3392608781969075,1.0,borderline smote
248,37.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0,4.0,0.5293864912075357,1.0,borderline smote
249,31.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,10.0,0.0,6.0,0.5163360694054884,1.0,borderline smote
250,16.0,1.0,1.0,0.0,0.0,4.0,11.0,1.0,7.0,0.0,17.0,0.5134195364470887,1.0,borderline smote
251,36.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,24.0,0.5381897954751611,1.0,borderline smote
252,27.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,11.0,0.0,22.0,-0.7416682630809416,1.0,borderline smote
253,4.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0,13.0,0.0,6.0,-0.4814937509382737,1.0,borderline smote
254,31.0,1.0,1.0,0.0,0.0,10.0,12.0,10.0,10.0,0.0,1421.0,0.5368864915241658,1.0,borderline smote
255,8.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,38.0,0.522957610414669,1.0,borderline smote
256,32.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,26.0,0.5330482095582523,1.0,borderline smote
257,31.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,-1.8856432217495929,1.0,borderline smote
258,32.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,18.0,-1.1477191672947358,1.0,borderline smote
259,12.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,9.0,0.0,11.0,0.5178390228656173,1.0,borderline smote
260,20.0,1.0,1.0,0.0,0.0,9.0,12.0,0.0,10.0,0.0,6.0,-1.173700737296559,1.0,borderline smote
261,33.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,7.0,0.0,5.0,-1.00422725142994,1.0,borderline smote
262,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,0.5378570662704264,1.0,borderline smote
263,29.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,10.0,0.0,6.0,0.5114569916713368,1.0,borderline smote
264,9.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,10.0,0.0,34.0,0.5212893952454406,1.0,borderline smote
265,12.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,29.0,0.5179650760566114,1.0,borderline smote
266,10.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,11.0,0.0,11.0,0.5205634501116481,1.0,borderline smote
267,23.0,1.0,1.0,0.0,0.0,10.0,10.0,10.0,9.0,0.0,1301.0,0.5358894545305335,1.0,borderline smote
268,7.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,40.0,0.5240666360781931,1.0,borderline smote
269,15.0,1.0,1.0,0.0,0.0,6.0,7.0,5.0,10.0,0.0,729.0,0.5307376665769664,1.0,borderline smote
270,24.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,18.0,-0.7273815833567291,1.0,borderline smote
271,36.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,9.0,0.5369138600258325,1.0,borderline smote
272,31.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,18.0,-1.2587170847648337,1.0,borderline smote
273,36.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,1.0,0.3159379887994828,1.0,borderline smote
274,29.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,9.0,0.0,2.0,-1.304959425068788,1.0,borderline smote
275,19.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,7.0,0.0,16.0,0.1542659972405016,1.0,borderline smote
276,26.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,23.0,-0.6889510432229754,1.0,borderline smote
277,29.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,15.0,-1.9175082565691448,1.0,borderline smote
278,22.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,9.0,0.0,26.0,0.5200547628160033,1.0,borderline smote
279,22.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,3.0,-1.885642247535646,1.0,borderline smote
280,27.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,11.0,0.0,16.0,-1.365458851546001,1.0,borderline smote
281,35.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,7.0,0.0,1.0,0.5200605269376053,1.0,borderline smote
282,35.0,1.0,1.0,0.0,0.0,3.0,7.0,3.0,15.0,0.0,553.0,0.5288610539138376,1.0,borderline smote
283,38.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,3.0,0.5352575084392989,1.0,borderline smote
284,32.0,1.0,1.0,0.0,0.0,9.0,11.0,9.0,8.0,0.0,1636.0,0.529751953379131,1.0,borderline smote
285,28.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,27.0,0.5284469392615976,1.0,borderline smote
286,30.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,18.0,-1.9528732195077247,1.0,borderline smote
287,34.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,8.0,0.0,1232.0,0.5126107520069355,1.0,borderline smote
288,18.0,1.0,1.0,0.0,0.0,4.0,12.0,1.0,7.0,0.0,16.0,0.5134525659358457,1.0,borderline smote
289,32.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,17.0,-1.1537563390112475,1.0,borderline smote
290,19.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,7.0,0.0,18.0,0.5134467595576756,1.0,borderline smote
291,27.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,3.0,-1.8856427713030728,1.0,borderline smote
292,4.0,1.0,1.0,0.0,0.0,9.0,10.0,0.0,14.0,0.0,5.0,-0.8996173674848353,1.0,borderline smote
293,18.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,33.0,0.5233272748727739,1.0,borderline smote
294,7.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,12.0,0.0,9.0,0.5243297121329608,1.0,borderline smote
295,24.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,18.0,-0.7505795349733048,1.0,borderline smote
296,25.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,27.0,-0.0379694640768912,1.0,borderline smote
297,14.0,1.0,1.0,0.0,0.0,3.0,9.0,1.0,9.0,0.0,12.0,0.5162056042596681,1.0,borderline smote
298,32.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,4.0,-1.4629896511605098,1.0,borderline smote
299,35.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,-0.2108522745730361,1.0,borderline smote
300,33.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,7.0,0.0,1.0,-0.9542346450785042,1.0,borderline smote
301,7.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,11.0,0.5245440531257713,1.0,borderline smote
302,30.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,20.0,-1.95287374978194,1.0,borderline smote
303,37.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,11.0,0.0,919.0,0.5159028940235988,1.0,borderline smote
304,6.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,12.0,0.0,8.0,0.251051768289113,1.0,borderline smote
305,29.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,10.0,0.0,5.0,0.3309342143544198,1.0,borderline smote
306,21.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,3.0,-1.8856420938445928,1.0,borderline smote
307,27.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,10.0,0.0,28.0,0.5267593922161212,1.0,borderline smote
308,35.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,8.0,0.0,1.0,-0.2858820830967836,1.0,borderline smote
309,36.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0825445476541264,1.0,borderline smote
310,24.0,1.0,1.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,15.0,-0.8566684429494371,1.0,borderline smote
311,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,5.0,0.5382958550632145,1.0,borderline smote
312,20.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,8.0,0.0,16.0,-0.0846551750560379,1.0,borderline smote
313,36.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.2985167810345835,1.0,borderline smote
314,36.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,13.0,0.2822467040644612,1.0,borderline smote
315,19.0,1.0,1.0,0.0,0.0,7.0,7.0,14.0,15.0,0.0,12.0,0.5395311967746195,0.0,original
316,40.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,11.0,0.530035449543849,0.0,original
317,30.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,900.0,0.5401698166916171,0.0,original
318,24.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,3.0,0.5228823072991982,0.0,original
319,12.0,1.0,1.0,0.0,0.0,1.0,32.0,0.0,32.0,0.0,3.0,-1.885636259888891,1.0,original
320,30.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,9.0,0.5124342890611037,0.0,original
321,30.0,1.0,1.0,0.0,0.0,14.0,45.0,0.0,45.0,0.0,8.0,-1.885631932519112,1.0,original
322,30.0,1.0,1.0,0.0,1.0,0.0,4.0,20.0,7.0,0.0,59.0,0.5242130567248835,0.0,original
323,30.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,71.0,0.512606302009818,0.0,original
324,37.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,5.0,0.5112608228831543,0.0,original
325,20.0,1.0,1.0,0.0,0.0,5.0,36.0,0.0,36.0,0.0,3.0,-1.8856351780464464,1.0,original
326,31.0,1.0,1.0,0.0,0.0,8.0,8.0,22.0,24.0,0.0,279.0,0.5396048452795117,0.0,original
327,31.0,1.0,1.0,0.0,0.0,10.0,10.0,14.0,23.0,0.0,738.0,0.5395937771991154,0.0,original
328,30.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,11.0,0.5242182162811585,0.0,original
329,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,133.0,0.5227222778360257,0.0,original
330,30.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,451.0,0.5402089294569271,0.0,original
331,40.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,8.0,0.5300474330293907,0.0,original
332,7.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,42.0,0.524543351545129,1.0,original
333,30.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,137.0,0.5126335145082359,0.0,original
334,19.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,7.0,0.0,322997.0,0.5395205447874711,0.0,original
335,19.0,1.0,1.0,0.0,0.0,9.0,9.0,14.0,18.0,0.0,10.0,0.5395323618357137,0.0,original
336,37.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,62.0,0.5111181028990976,0.0,original
337,19.0,1.0,1.0,0.0,0.0,5.0,5.0,22.0,20.0,0.0,179837.0,0.5395502538453769,0.0,original
338,30.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,142.0,0.5117873472791465,0.0,original
339,40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.530044686813954,0.0,original
340,30.0,1.0,1.0,0.0,1.0,0.0,6.0,20.0,9.0,0.0,9.0,0.5242145546605763,0.0,original
341,19.0,1.0,1.0,0.0,0.0,8.0,8.0,14.0,17.0,0.0,4.0,0.5395315296492178,0.0,original
342,30.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,54.0,0.51125965782206,0.0,original
343,19.0,1.0,1.0,0.0,0.0,4.0,4.0,14.0,11.0,0.0,88.0,0.5395287002151316,0.0,original
344,30.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,13.0,0.5116393013015157,0.0,original
345,30.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,13.0,0.5126003934856967,0.0,original
346,7.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,13.0,0.0,9.0,0.5245441005129754,1.0,original
347,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,58.0,0.5227271045177022,0.0,original
348,26.0,1.0,1.0,0.0,0.0,23.0,23.0,0.0,23.0,0.0,3.0,-1.8856385900110797,1.0,original
349,24.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4105.0,0.5232250016982334,0.0,original
350,42.0,1.0,1.0,0.0,0.0,11.0,42.0,0.0,42.0,0.0,3.0,-1.885633596892104,1.0,original
351,8.0,1.0,1.0,0.0,0.0,13.0,44.0,0.0,44.0,0.0,3.0,-1.8856325982683089,1.0,original
352,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.5300360320743961,0.0,original
353,37.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,287.0,0.5228135686946321,0.0,original
354,30.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,4.0,0.0,279.0,0.5116784972854753,0.0,original
355,40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,733.0,0.5228745679647858,0.0,original
356,37.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,6697.0,0.512349822131764,0.0,original
357,24.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,10.0,0.0,30.0,0.5227485749292978,1.0,original
358,30.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,65.0,0.5126433343088882,0.0,original
359,37.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,0.0,10.0,0.5382958159213708,1.0,original
360,30.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,23.0,0.5126411706239987,0.0,original
361,4.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,9.0,-1.8856434999114056,0.0,original
362,37.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,10.0,0.0,1.0,0.5382958991400204,1.0,original
363,30.0,1.0,1.0,0.0,1.0,0.0,8.0,20.0,12.0,0.0,11.0,0.5242173008760129,0.0,original
364,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9528957361770505,0.0,original
365,40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.5300421902544662,0.0,original
366,30.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,19.0,0.5401713978459594,0.0,original
367,24.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,27.0,0.5253608915587574,0.0,original
368,37.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,8.0,0.0,1351.0,0.5114264279958498,1.0,original
369,38.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,5.0,-1.8856444985352008,0.0,original
370,29.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,3.0,-1.8856395054162247,1.0,original
371,30.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,53.0,0.5126379250966645,0.0,original
372,30.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,417.0,0.5126780364857696,0.0,original
373,40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.5300346173573529,0.0,original
374,30.0,1.0,1.0,0.0,1.0,0.0,4.0,21.0,7.0,0.0,3.0,0.524515972609412,0.0,original
375,30.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,104.0,0.5400910918490995,0.0,original
376,40.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,131.0,0.5300465176242452,0.0,original
377,11.0,1.0,1.0,0.0,0.0,4.0,35.0,0.0,35.0,0.0,3.0,-1.8856354277023948,1.0,original
378,32.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,-1.885643250255457,1.0,original
379,40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,0.5300461847496467,0.0,original
380,18.0,1.0,1.0,0.0,0.0,11.0,11.0,14.0,4.0,0.0,7973.0,0.5402572794923421,0.0,original
381,40.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,17.0,0.5300426063477142,0.0,original
382,37.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,7.0,0.0,0.0,0.5227443307781685,1.0,original
383,40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.530040359444175,0.0,original
384,30.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,9.0,0.5402416343862182,0.0,original
385,19.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0,0.0,235.0,0.5245748081946762,0.0,original
386,37.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,5.0,0.0,14.0,0.5383143736802306,0.0,original
387,24.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,713.0,0.5383010586962953,0.0,original
388,37.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,15.0,0.0,13.0,0.5383001432911498,1.0,original
389,21.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,3.0,-1.885642001975713,1.0,original
390,30.0,1.0,1.0,0.0,1.0,0.0,3.0,9.0,5.0,0.0,89.0,0.5116859037452893,0.0,original
391,18.0,1.0,1.0,0.0,0.0,3.0,3.0,33.0,3.0,0.0,1.0,0.5402558647752991,0.0,original
392,30.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,9.0,0.5112604067899064,0.0,original
393,30.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,195.0,0.5400824371095415,0.0,original
394,37.0,1.0,1.0,1.0,1.0,0.0,18.0,2.0,1.0,0.0,1086.0,0.5123578111221252,0.0,original
395,18.0,1.0,1.0,0.0,0.0,2.0,10.0,2.0,3.0,0.0,28.0,0.5115962772596747,0.0,original
396,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.5300356159811481,0.0,original
397,30.0,1.0,1.0,0.0,0.0,10.0,10.0,22.0,27.0,0.0,5526.0,0.5400662094728704,0.0,original
398,30.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,80.0,0.5111354123782136,0.0,original
399,37.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,2.0,0.0,41.0,0.5383035552557832,0.0,original
400,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0.5300364481676441,0.0,original
401,43.0,1.0,1.0,0.0,0.0,12.0,43.0,0.0,43.0,0.0,9.0,-1.8856328479242572,1.0,original
402,24.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,99909.0,0.5381771461270473,0.0,original
403,40.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,11.0,0.530046767280194,0.0,original
404,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.5300384454152344,0.0,original
405,30.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,13.0,0.0,16.0,-1.9528726013924629,1.0,original
406,31.0,1.0,1.0,0.0,0.0,9.0,9.0,22.0,26.0,0.0,18.0,0.5396063432152044,0.0,original
407,23.0,1.0,1.0,0.0,0.0,6.0,37.0,0.0,37.0,0.0,3.0,-1.8856349283904972,1.0,original
408,30.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,3176.0,0.5126141245628801,0.0,original
409,30.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0,21.0,-1.9528739328908564,1.0,original
410,37.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,146.0,0.5227416677813814,0.0,original
411,30.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,2.0,0.0,24.0,0.5242068985448135,0.0,original
412,35.0,1.0,1.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,6.0,-1.8856400879467723,1.0,original
413,18.0,1.0,1.0,0.0,0.0,5.0,13.0,2.0,7.0,0.0,14.0,0.5116196617002111,1.0,original
414,45.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,22.0,0.0,4.0,-1.8856388396670285,1.0,original
415,37.0,1.0,1.0,1.0,1.0,0.0,6.0,9.0,10.0,0.0,662.0,0.5117476519832893,0.0,original
416,24.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,0.0,767.0,0.5382409748312872,0.0,original
417,22.0,1.0,1.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,3.0,-1.8856380906991816,1.0,original
418,2.0,1.0,1.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,3.0,-1.885641169789217,1.0,original
419,15.0,1.0,1.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,4.0,-1.885639755072174,1.0,original
420,30.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1980.0,0.512599311643252,0.0,original
421,18.0,1.0,1.0,0.0,0.0,12.0,12.0,14.0,6.0,0.0,8.0,0.5402579452415389,0.0,original
422,30.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,13.0,-1.952880840038773,0.0,original
423,34.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,-1.8856452475030472,0.0,original
424,37.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,18.0,0.0,87.0,0.5245513405354902,1.0,original
425,18.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5312.0,0.5115804657162515,0.0,original
426,30.0,1.0,1.0,0.0,1.0,0.0,2.0,20.0,3.0,0.0,0.0,0.5242068985448135,0.0,original
427,37.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,38.0,0.5382904899277967,0.0,original
428,30.0,1.0,1.0,0.0,1.0,0.0,4.0,32.0,6.0,0.0,13.0,0.5402490408460322,0.0,original
429,16.0,1.0,1.0,0.0,0.0,3.0,34.0,0.0,34.0,0.0,4.0,-1.885635677358344,1.0,original
430,30.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,25.0,-1.9528881632799373,0.0,original
431,30.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,0.511125010047014,0.0,original
432,18.0,1.0,1.0,0.0,0.0,4.0,12.0,2.0,5.0,0.0,257.0,0.5116184966391167,0.0,original
433,24.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,8.0,0.5298628540645873,0.0,original
434,30.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,12.0,0.5402099280807222,0.0,original
435,40.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,7.0,0.5300455190004499,0.0,original
436,37.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5382851639342225,0.0,original
437,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,3.0,-1.8856422516316615,1.0,original
438,3.0,1.0,1.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,4.0,-1.88564058725867,1.0,original
439,30.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,11.0,0.0,6.0,0.5114506446228821,1.0,original
440,19.0,1.0,1.0,0.0,0.0,3.0,3.0,14.0,10.0,0.0,6.0,0.5395213769739672,0.0,original
441,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5300362817303449,0.0,original
